Serie,dateprel,geno,bac,trait,ST,idepi,niveau,idepillet,dateflo,grain,pfmg,psmg,volmm3,qteaumg,teneaupct,temp,daa,msumtpgr
1,02/02/2016,49,1,10,400,105,2,10,12/01/2016,1,60.96,27.327,61.61830715,33.633,55.17224409,19,21,403.8
1,02/02/2016,49,1,10,400,105,2,10,12/01/2016,2,59.786,,60.44204873,,,19,21,403.8
1,02/02/2016,49,1,10,400,105,2,11,12/01/2016,1,56.489,25.118,58.14063001,31.371,55.53470587,19,21,403.8
1,02/02/2016,49,1,10,400,105,2,11,12/01/2016,2,56.715,,56.16283264,,,19,21,403.8
1,18/02/2016,49,1,10,700,106,2,9,13/01/2016,1,74.704,39.12,66.25729998,35.584,47.63332619,19,36,702.9
1,18/02/2016,49,1,10,700,106,2,9,13/01/2016,2,76.169,,71.43114726,,,19,36,702.9
1,18/02/2016,49,1,10,700,106,2,10,13/01/2016,1,76.074,39.634,69.83341514,36.44,47.90072824,19,36,702.9
1,18/02/2016,49,1,10,700,106,2,10,13/01/2016,2,76.669,,72.03217502,,,19,36,702.9
1,28/01/2016,49,1,10,304,107,2,9,12/01/2016,1,54.043,17.139,58.88369111,36.904,68.28636456,19,16,308.8
1,28/01/2016,49,1,10,304,107,2,9,12/01/2016,2,52.756,,55.29054684,,,19,16,308.8
1,28/01/2016,49,1,10,304,107,2,10,12/01/2016,1,52.431,17.01,55.96670306,35.421,67.5573611,19,16,308.8
1,22/01/2016,49,1,10,152,108,2,10,14/01/2016,1,33.252,7.956,35.93944006,25.296,76.07361963,19,8,155
1,22/01/2016,49,1,10,152,108,2,10,14/01/2016,2,31.781,,37.17006449,,,19,8,155
1,22/01/2016,49,1,10,152,108,2,11,14/01/2016,1,35.94,8.406,38.33059639,27.534,76.61101836,19,8,155
1,22/01/2016,49,1,10,152,108,2,11,14/01/2016,2,30.096,,34.8820443,,,19,8,155
1,25/02/2016,49,1,10,800,109,2,10,15/01/2016,1,53.478,40.565,50.80487634,12.913,24.14637795,19,41,807.7
1,25/02/2016,49,1,10,800,109,2,10,15/01/2016,2,58.507,,56.04283325,,,19,41,807.7
1,25/02/2016,49,1,10,800,109,2,11,15/01/2016,1,63.873,42.193,60.51648319,21.68,33.94235436,19,41,807.7
1,25/02/2016,49,1,10,800,109,2,11,15/01/2016,2,54.921,,53.45240361,,,19,41,807.7
1,25/02/2016,49,1,10,900,111,2,9,09/01/2016,1,41.604,36.166,38.91053702,5.438,13.07085857,19,47,921.4
1,25/02/2016,49,1,10,900,111,2,9,09/01/2016,2,43.391,,41.70231095,,,19,47,921.4
1,25/02/2016,49,1,10,900,111,2,10,09/01/2016,1,46.738,40.64,42.25024792,6.098,13.04719928,19,47,921.4
1,25/02/2016,49,1,10,900,111,2,10,09/01/2016,2,45.089,,41.90065011,,,19,47,921.4
1,16/02/2016,49,1,10,600,112,2,9,16/01/2016,1,81.298,40.691,76.28446618,40.607,49.94833821,19,31,604.6
1,16/02/2016,49,1,10,600,112,2,9,16/01/2016,2,75.07,,69.7439083,,,19,31,604.6
1,16/02/2016,49,1,10,600,112,2,10,16/01/2016,1,88.205,42.966,83.50533023,45.239,51.28847571,19,31,604.6
1,16/02/2016,49,1,10,600,112,2,10,16/01/2016,2,80.295,,76.48184514,,,19,31,604.6
1,25/02/2016,49,1,10,900,113,2,9,08/01/2016,1,48.587,41.806,45.50481323,6.781,13.95640809,19,48,940.4
1,25/02/2016,49,1,10,900,113,2,9,08/01/2016,2,48.903,,47.32392391,,,19,48,940.4
1,25/02/2016,49,1,10,900,113,2,10,08/01/2016,1,47.075,41.049,44.29073716,6.026,12.80084971,19,48,940.4
1,25/02/2016,49,1,10,900,113,2,10,08/01/2016,2,49.817,,49.14103116,,,19,48,940.4
1,14/01/2016,49,1,10,57,114,2,8,11/01/2016,1,10.207,2.276,12.67132895,7.931,77.70157735,19,3,57
1,14/01/2016,49,1,10,57,114,2,8,11/01/2016,2,6.033,,10.99410869,,,19,3,57
1,14/01/2016,49,1,10,57,114,2,9,11/01/2016,1,10.551,2.326,15.22022283,8.225,77.95469624,19,3,57
1,14/01/2016,49,1,10,57,114,2,9,11/01/2016,2,6.27,,11.63233408,,,19,3,57
1,25/02/2016,49,1,10,900,115,2,8,10/01/2016,1,36.452,31.383,35.35245269,5.069,13.90595852,19,46,902.4
1,25/02/2016,49,1,10,900,115,2,8,10/01/2016,2,37.537,,36.33913993,,,19,46,902.4
1,25/02/2016,49,1,10,900,115,2,9,10/01/2016,1,40.05,34.497,35.75113444,5.553,13.86516854,19,46,902.4
1,25/02/2016,49,1,10,900,115,2,9,10/01/2016,2,38.006,,36.30808683,,,19,46,902.4
1,18/01/2016,49,1,10,95,116,2,9,13/01/2016,1,17.678,4.376,24.04974566,13.302,75.24606856,19,5,95
1,18/01/2016,49,1,10,95,116,2,9,13/01/2016,2,14.011,,17.67433012,,,19,5,95
1,18/01/2016,49,1,10,95,116,2,10,13/01/2016,1,16.941,4.234,24.01269676,12.707,75.00737855,19,5,95
1,18/01/2016,49,1,10,95,116,2,10,13/01/2016,2,14.376,,18.2400769,,,19,5,95
1,02/02/2016,49,1,10,400,117,2,8,12/01/2016,1,64.32,30.064,63.58207759,34.256,53.25870647,19,21,403.8
1,02/02/2016,49,1,10,400,117,2,8,12/01/2016,2,67.418,,66.58584482,,,19,21,403.8
1,02/02/2016,49,1,10,400,117,2,9,12/01/2016,1,66.997,30.688,66.46461206,36.309,54.19496395,19,21,403.8
1,02/02/2016,49,1,10,400,117,2,9,12/01/2016,2,55.015,,55.36129368,,,19,21,403.8
4,11/05/2016,49,8,41,0,898,2,13,11/05/2016,1,3.79,0.726,10.8532259,3.064,80.84432718,24,0,0
5,28/06/2016,49,10,50,0,1255,2,13,28/06/2016,1,3.726,0.731,11.39871431,2.995,80.38110574,19,0,0
1,14/01/2016,49,2,11,0,256,2,10,14/01/2016,1,3.69,0.914,11.45198782,2.776,75.2303523,36,0,0
1,14/01/2016,49,2,11,0,245,2,10,14/01/2016,2,3.641,,7.896160628,,,36,0,0
1,28/01/2016,49,1,10,247,120,2,8,15/01/2016,1,54.129,14.715,60.47240782,39.414,72.81494208,19,13,251.2
1,28/01/2016,49,1,10,247,120,2,8,15/01/2016,2,53.572,,56.40845846,,,19,13,251.2
1,28/01/2016,49,1,10,247,120,2,9,15/01/2016,1,53.31,14.503,61.05440303,38.807,72.7949728,19,13,251.2
1,28/01/2016,49,1,10,247,120,2,9,15/01/2016,2,53.67,,57.30799667,,,19,13,251.2
1,28/01/2016,49,1,10,304,121,2,9,12/01/2016,1,57.311,22.764,60.75489086,34.547,60.27987646,19,16,308.8
1,28/01/2016,49,1,10,304,121,2,9,12/01/2016,2,55.966,,56.60279077,,,19,16,308.8
1,28/01/2016,49,1,10,304,121,2,10,12/01/2016,1,58.166,23.387,59.80827215,34.779,59.79266238,19,16,308.8
1,28/01/2016,49,1,10,304,121,2,10,12/01/2016,2,52.119,,52.94954372,,,19,16,308.8
1,10/02/2016,49,1,10,500,122,2,9,16/01/2016,1,72.276,34.826,71.8539596,37.45,51.81526371,19,25,
1,10/02/2016,49,1,10,500,122,2,9,16/01/2016,2,72.718,,70.49334723,,,19,25,
1,10/02/2016,49,1,10,500,122,2,10,16/01/2016,1,75.911,36.951,73.99306669,38.96,51.32326013,19,25,
1,10/02/2016,49,1,10,500,122,2,10,16/01/2016,2,72.946,,70.32101635,,,19,25,
1,14/01/2016,49,1,10,57,123,2,8,11/01/2016,1,10.835,2.463,13.4007294,8.372,77.2681126,19,3,57
1,14/01/2016,49,1,10,57,123,2,8,11/01/2016,2,7.908,,13.77444694,,,19,3,57
1,14/01/2016,49,1,10,57,123,2,9,11/01/2016,1,11.243,2.496,13.10816768,8.747,77.7995197,19,3,57
1,14/01/2016,49,1,10,57,123,2,9,11/01/2016,2,7.716,,13.18130811,,,19,3,57
1,25/01/2016,49,1,10,209,124,2,9,14/01/2016,1,45.804,12.173,52.54488618,33.631,73.42371845,19,11,213.2
1,25/01/2016,49,1,10,209,124,2,9,14/01/2016,2,43.137,,49.37179384,,,19,11,213.2
1,25/01/2016,49,1,10,209,124,2,10,14/01/2016,1,47.053,12.303,53.19513466,34.75,73.8528893,19,11,213.2
1,25/01/2016,49,1,10,209,124,2,10,14/01/2016,2,46.343,,52.88453831,,,19,11,213.2
1,22/01/2016,49,1,10,152,125,2,9,14/01/2016,1,33.375,8.32,37.06392438,25.055,75.07116105,19,8,155
1,22/01/2016,49,1,10,152,125,2,9,14/01/2016,2,32.827,,37.01586094,,,19,8,155
1,22/01/2016,49,1,10,152,125,2,10,14/01/2016,1,34.21,8.627,38.00016021,25.583,74.78222742,19,8,155
1,22/01/2016,49,1,10,152,125,2,10,14/01/2016,2,31.811,,36.29891457,,,19,8,155
1,29/01/2016,49,1,10,266,126,2,9,15/01/2016,1,54.44,16.781,57.97914434,37.659,69.1752388,19,14,
1,29/01/2016,49,1,10,266,126,2,9,15/01/2016,2,54.969,,56.8061385,,,19,14,
1,29/01/2016,49,1,10,266,126,2,10,15/01/2016,1,55.601,17.949,57.73973495,37.652,67.71820651,19,14,
1,29/01/2016,49,1,10,266,126,2,10,15/01/2016,2,51.932,,55.46684831,,,19,14,
1,14/01/2016,49,1,10,0,51,2,10,14/01/2016,1,3.631,0.616,5.281139788,3.015,83.03497659,19,0,0
3,25/03/2016,49,5,30,0,573,2,11,25/03/2016,2,3.625,,12.48897884,,,19,0,0
4,11/05/2016,49,8,41,0,947,2,13,11/05/2016,1,3.602,0.511,11.86739623,3.091,85.81343698,24,0,0
4,11/05/2016,49,8,41,0,967,2,12,11/05/2016,1,3.574,0.405,13.54298198,3.169,88.66815893,24,0,0
1,27/01/2016,49,2,11,432,129,2,9,13/01/2016,1,47.022,11.746,51.63997636,35.276,75.02020331,36,14,426
1,27/01/2016,49,2,11,432,129,2,9,13/01/2016,2,44.48,,51.69806408,,,36,14,426
1,27/01/2016,49,2,11,432,129,2,10,13/01/2016,1,45.54,10.599,49.55482779,34.941,76.7259552,36,14,426
1,27/01/2016,49,2,11,432,129,2,10,13/01/2016,2,36.841,,44.54826789,,,36,14,426
1,25/01/2016,49,2,11,324,130,2,8,15/01/2016,1,29.276,5.865,34.68259057,11.942,40.79109168,36,10,317.9
1,25/01/2016,49,2,11,324,130,2,8,15/01/2016,2,24.264,,30.36229561,,,36,10,317.9
1,25/01/2016,49,2,11,324,130,2,9,15/01/2016,1,33.438,6.8,40.55586727,16.673,49.86243196,36,10,317.9
1,25/01/2016,49,2,11,324,130,2,9,15/01/2016,2,28.108,,38.82253928,,,36,10,317.9
1,19/01/2016,49,2,11,180,133,2,10,13/01/2016,1,26.347,6.306,34.62647418,20.041,76.06558622,36,6,175.4
1,19/01/2016,49,2,11,180,133,2,10,13/01/2016,2,30.643,,36.42452396,,,36,6,175.4
1,19/01/2016,49,2,11,180,133,2,11,13/01/2016,1,30.418,7.256,36.19926717,23.162,76.1457032,36,6,175.4
1,19/01/2016,49,2,11,180,133,2,11,13/01/2016,2,26.211,,33.2889494,,,36,6,175.4
1,21/01/2016,49,2,11,252,134,2,9,13/01/2016,1,33.183,6.761,41.78609701,26.422,79.62510924,36,8,245.8
1,21/01/2016,49,2,11,252,134,2,9,13/01/2016,2,29.286,,39.18516961,,,36,8,245.8
1,21/01/2016,49,2,11,252,134,2,10,13/01/2016,1,38.555,7.954,44.86274274,30.601,79.36973155,36,8,245.8
1,21/01/2016,49,2,11,252,134,2,10,13/01/2016,2,31.224,,40.12458813,,,36,8,245.8
1,08/02/2016,49,2,11,800,138,2,9,15/01/2016,1,5.032,3.757,10.8929144,1.275,25.33783784,36,24,802.4
1,08/02/2016,49,2,11,800,138,2,9,15/01/2016,2,6.772,,13.93876242,,,36,24,802.4
1,08/02/2016,49,2,11,800,138,2,10,15/01/2016,1,7.595,6.231,13.76142193,1.364,17.95918367,36,24,802.4
1,08/02/2016,49,2,11,800,138,2,10,15/01/2016,2,5.023,,10.28274287,,,36,24,802.4
1,08/02/2016,49,2,11,800,140,2,9,15/01/2016,1,13.903,6.069,18.0777092,7.834,56.34755089,36,24,802.4
1,08/02/2016,49,2,11,800,140,2,9,15/01/2016,2,9.612,,16.1830715,,,36,24,802.4
1,08/02/2016,49,2,11,800,140,2,10,15/01/2016,1,11.643,7.709,16.41451587,3.934,33.78854247,36,24,802.4
1,08/02/2016,49,2,11,800,140,2,10,15/01/2016,2,6.818,,17.09081436,,,36,24,802.4
1,27/01/2016,49,2,11,432,143,2,8,12/01/2016,1,51.303,15.614,54.42518203,35.689,69.56513264,36,15,461
1,27/01/2016,49,2,11,432,143,2,8,12/01/2016,2,52.795,,56.42019449,,,36,15,461
1,27/01/2016,49,2,11,432,143,2,9,12/01/2016,1,46.641,13.134,50.9579465,33.507,71.84022641,36,15,461
1,27/01/2016,49,2,11,432,143,2,9,12/01/2016,2,47.369,,52.18780358,,,36,15,461
1,18/01/2016,49,2,11,144,149,2,10,13/01/2016,1,18.481,5.033,26.85645052,13.448,72.76662518,36,5,141
1,18/01/2016,49,2,11,144,149,2,10,13/01/2016,2,15.161,,17.62426403,,,36,5,141
1,18/01/2016,49,2,11,144,149,2,11,13/01/2016,1,20.087,5.373,29.86642368,14.714,73.2513566,36,5,141
1,18/01/2016,49,2,11,144,149,2,11,13/01/2016,2,18.029,,25.70292787,,,36,5,141
1,19/01/2016,49,2,11,180,150,2,10,13/01/2016,1,24.482,6.055,35.16208478,18.427,75.2675435,36,6,175.4
1,19/01/2016,49,2,11,180,150,2,10,13/01/2016,2,21.235,,30.30955289,,,36,6,175.4
1,19/01/2016,49,2,11,180,150,2,11,13/01/2016,1,24.468,6.045,33.94669924,18.423,75.29426189,36,6,175.4
1,19/01/2016,49,2,11,180,150,2,11,13/01/2016,2,22.629,,32.60617104,,,36,6,175.4
1,27/01/2016,49,2,11,432,155,2,8,13/01/2016,1,39.652,11.186,44.45913329,28.466,71.78956925,36,14,426
1,27/01/2016,49,2,11,432,155,2,8,13/01/2016,2,41.393,,45.90231249,,,36,14,426
1,27/01/2016,49,2,11,432,155,2,9,13/01/2016,1,47.016,12.742,50.23185009,34.274,72.89858772,36,14,426
1,27/01/2016,49,2,11,432,155,2,9,13/01/2016,2,44.708,,48.62141834,,,36,14,426
1,19/01/2016,49,2,11,108,156,2,10,15/01/2016,1,18.008,4.372,22.17327754,13.636,75.72190138,36,4,107.6
1,19/01/2016,49,2,11,108,156,2,10,15/01/2016,2,16.201,,21.06501412,,,36,4,107.6
1,19/01/2016,49,2,11,108,156,2,11,15/01/2016,1,17.322,4.117,23.08832069,13.205,76.23253666,36,4,107.6
1,19/01/2016,49,2,11,108,156,2,11,15/01/2016,2,16.567,,21.13108944,,,36,4,107.6
1,18/01/2016,49,2,11,72,158,2,9,15/01/2016,1,12.078,2.699,17.94168302,9.379,77.65358503,36,3,73.1
1,18/01/2016,49,2,11,72,158,2,9,15/01/2016,2,10.45,,14.00849121,,,36,3,73.1
1,18/01/2016,49,2,11,72,158,2,10,15/01/2016,1,12.65,2.878,19.01509993,9.772,77.24901186,36,3,73.1
1,18/01/2016,49,2,11,72,158,2,10,15/01/2016,2,10.069,,14.02751632,,,36,3,73.1
1,25/01/2016,49,2,11,324,160,2,9,15/01/2016,1,29.181,6.158,36.59125521,23.023,78.89722765,36,10,317.9
1,25/01/2016,49,2,11,324,160,2,9,15/01/2016,2,27.886,,39.10107406,,,36,10,317.9
1,25/01/2016,49,2,11,324,160,2,10,15/01/2016,1,28.039,5.963,37.65129048,22.076,78.73319305,36,10,317.9
1,25/01/2016,49,2,11,324,160,2,10,15/01/2016,2,25.24,,37.15133056,,,36,10,317.9
1,04/02/2016,49,2,11,800,161,2,9,10/01/2016,1,15.079,13.181,20.85904938,1.898,12.58704158,36,25,797.1
1,04/02/2016,49,2,11,800,161,2,9,10/01/2016,2,16.501,,21.78282302,,,36,25,797.1
1,04/02/2016,49,2,11,800,161,2,10,10/01/2016,1,16.335,14.406,20.41419526,1.929,11.80899908,36,25,797.1
1,04/02/2016,49,2,11,800,161,2,10,10/01/2016,2,15.605,,20.38413754,,,36,25,797.1
4,10/05/2016,49,7,40,0,822,2,13,10/05/2016,1,3.568,0.645,7.221865983,2.923,81.92264574,19,0,0
5,27/06/2016,49,9,51,0,1152,2,12,27/06/2016,1,3.544,0.749,18.33662612,2.795,78.86568849,15,0,0
5,28/06/2016,49,10,50,0,1267,2,12,28/06/2016,1,3.528,0.648,10.29755398,2.88,81.63265306,19,0,0
3,25/03/2016,49,6,31,0,691,2,12,25/03/2016,1,3.511,0.693,11.87379769,2.818,80.26203361,29,0,0
1,29/01/2016,49,2,11,504,165,2,8,12/01/2016,1,47.336,13.807,51.66434603,33.529,70.83192496,36,17,501.3
1,29/01/2016,49,2,11,504,165,2,8,12/01/2016,2,42.303,,46.82306745,,,36,17,501.3
1,29/01/2016,49,2,11,504,165,2,9,12/01/2016,1,50.021,12.807,54.85480171,37.214,74.39675336,36,17,501.3
1,29/01/2016,49,2,11,504,165,2,9,12/01/2016,2,46.175,,51.50307025,,,36,17,501.3
1,27/01/2016,49,2,11,432,169,2,8,13/01/2016,1,35.32,8.815,39.82012839,26.505,75.04246886,36,14,426
1,27/01/2016,49,2,11,432,169,2,8,13/01/2016,2,33.437,,38.83564182,,,36,14,426
1,27/01/2016,49,2,11,432,169,2,9,13/01/2016,1,41.747,9.801,44.85473064,31.946,76.52286392,36,14,426
1,27/01/2016,49,2,11,432,169,2,9,13/01/2016,2,37.614,,43.92031968,,,36,14,426
1,19/01/2016,49,2,11,108,170,2,9,15/01/2016,1,13.328,3.068,19.49021885,10.26,76.98079232,36,4,107.6
1,19/01/2016,49,2,11,108,170,2,9,15/01/2016,2,13.757,,17.91742587,,,36,4,107.6
1,19/01/2016,49,2,11,108,170,2,10,15/01/2016,1,12.392,2.777,18.75337885,9.615,77.59038089,36,4,107.6
1,19/01/2016,49,2,11,108,170,2,10,15/01/2016,2,11.267,,15.22435577,,,36,4,107.6
1,18/01/2016,49,2,11,72,172,2,10,15/01/2016,1,13.149,3.149,17.61224817,10,76.05141075,36,3,73.1
1,18/01/2016,49,2,11,72,172,2,10,15/01/2016,2,12.87,,15.83089678,,,36,3,73.1
1,18/01/2016,49,2,11,72,172,2,11,15/01/2016,1,15.265,3.732,20.63223455,11.533,75.55191615,36,3,73.1
1,18/01/2016,49,2,11,72,172,2,11,15/01/2016,2,13.457,,17.0194657,,,36,3,73.1
1,27/01/2016,49,2,11,504,177,2,10,11/01/2016,1,53.382,10.709,53.90339413,42.673,79.93893073,36,16,493
1,27/01/2016,49,2,11,504,177,2,10,11/01/2016,2,50.684,,55.40766558,,,36,16,493
1,27/01/2016,49,2,11,504,177,2,11,11/01/2016,1,60.069,12.762,62.00262396,47.307,78.7544324,36,16,493
1,27/01/2016,49,2,11,504,177,2,11,11/01/2016,2,54.834,,60.16484892,,,36,16,493
1,18/01/2016,49,2,11,144,178,2,9,13/01/2016,1,22.952,5.434,28.7299235,17.518,76.32450331,36,5,141
1,18/01/2016,49,2,11,144,178,2,9,13/01/2016,2,19.787,,27.46325149,,,36,5,141
1,18/01/2016,49,2,11,144,178,2,10,13/01/2016,1,22.402,5.343,30.58236873,17.059,76.14945094,36,5,141
1,18/01/2016,49,2,11,144,178,2,10,13/01/2016,2,18.776,,25.14919694,,,36,5,141
1,02/02/2016,49,2,11,700,179,2,8,12/01/2016,1,44.23,7.787,47.86189484,36.443,82.39430251,36,21,688.1
1,02/02/2016,49,2,11,700,179,2,8,12/01/2016,2,48.351,,54.99659346,,,36,21,688.1
1,02/02/2016,49,2,11,700,179,2,9,12/01/2016,1,46.616,9.217,52.757294,37.399,80.22781878,36,21,688.1
1,02/02/2016,49,2,11,700,179,2,9,12/01/2016,2,36.417,,42.63886662,,,36,21,688.1
1,21/01/2016,49,2,11,252,180,2,9,13/01/2016,1,32.072,6.201,42.5762902,25.871,80.6653779,36,8,245.8
1,21/01/2016,49,2,11,252,180,2,9,13/01/2016,2,29.035,,39.93530231,,,36,8,245.8
1,21/01/2016,49,2,11,252,180,2,10,13/01/2016,1,27.693,5.381,36.58824826,22.312,80.56909688,36,8,245.8
1,21/01/2016,49,2,11,252,180,2,10,13/01/2016,2,32.502,,43.00694048,,,36,8,245.8
1,27/01/2016,49,2,11,432,181,2,8,13/01/2016,1,40.908,8.991,44.91582289,31.917,78.0214139,36,14,426
1,27/01/2016,49,2,11,432,181,2,8,13/01/2016,2,37.876,,44.48316959,,,36,14,426
1,27/01/2016,49,2,11,432,181,2,9,13/01/2016,1,42.113,9.38,42.71750343,32.733,77.72659274,36,14,426
1,27/01/2016,49,2,11,432,181,2,9,13/01/2016,2,36.595,,42.49917375,,,36,14,426
1,25/01/2016,49,2,11,324,182,2,9,15/01/2016,1,27.19,4.884,36.19950305,22.306,82.03751379,36,10,317.9
1,25/01/2016,49,2,11,324,182,2,9,15/01/2016,2,24.701,,33.40513787,,,36,10,317.9
1,25/01/2016,49,2,11,324,182,2,10,15/01/2016,1,27.203,4.88,35.4109891,22.323,82.06080212,36,10,317.9
1,25/01/2016,49,2,11,324,182,2,10,15/01/2016,2,21.651,,29.0467698,,,36,10,317.9
1,08/02/2016,49,2,11,800,183,2,9,15/01/2016,1,9.961,8.621,18.83716736,1.34,13.45246461,36,24,802.4
1,08/02/2016,49,2,11,800,183,2,9,15/01/2016,2,10.703,,15.37251523,,,36,24,802.4
1,08/02/2016,49,2,11,800,183,2,10,15/01/2016,1,8.468,7.335,18.44341135,1.133,13.37978271,36,24,802.4
1,08/02/2016,49,2,11,800,183,2,10,15/01/2016,2,8.671,,16.94353158,,,36,24,802.4
1,22/01/2016,49,2,11,252,191,2,9,14/01/2016,1,38.975,8.119,46.38504141,30.856,79.16869788,36,8,247.3
1,22/01/2016,49,2,11,252,191,2,9,14/01/2016,2,32.095,,41.49766147,,,36,8,247.3
1,22/01/2016,49,2,11,252,191,2,10,14/01/2016,1,40.21,8.347,48.32296768,31.863,79.24148222,36,8,247.3
1,22/01/2016,49,2,11,252,191,2,10,14/01/2016,2,33.997,,45.60586486,,,36,8,247.3
1,21/01/2016,49,2,11,216,192,2,9,14/01/2016,1,26.548,7.795,34.23970195,18.753,70.6380895,36,7,210.3
1,21/01/2016,49,2,11,216,192,2,9,14/01/2016,2,31.062,,38.25977226,,,36,7,210.3
1,21/01/2016,49,2,11,216,192,2,10,14/01/2016,1,35.347,7.687,42.55125239,27.66,78.25275129,36,7,210.3
1,21/01/2016,49,2,11,216,192,2,10,14/01/2016,2,31.634,,39.2332422,,,36,7,210.3
1,04/02/2016,49,2,11,800,193,2,9,10/01/2016,1,18.503,16.266,24.69040558,2.237,12.08993136,36,25,797.1
1,04/02/2016,49,2,11,800,193,2,9,10/01/2016,2,17.135,,21.01534947,,,36,25,797.1
1,04/02/2016,49,2,11,800,193,2,10,10/01/2016,1,18.149,15.93,23.43399327,2.219,12.22656896,36,25,797.1
1,04/02/2016,49,2,11,800,193,2,10,10/01/2016,2,18.312,,22.99615261,,,36,25,797.1
1,19/01/2016,49,2,11,180,194,2,10,13/01/2016,1,24.474,5.427,33.6523637,19.047,77.82544741,36,6,175.4
1,19/01/2016,49,2,11,180,194,2,10,13/01/2016,2,19.996,,30.27050838,,,36,6,175.4
1,19/01/2016,49,2,11,180,194,2,11,13/01/2016,1,25.215,5.696,31.09044311,19.519,77.41027166,36,6,175.4
1,19/01/2016,49,2,11,180,194,2,11,13/01/2016,2,21.019,,30.69399115,,,36,6,175.4
1,08/02/2016,49,2,11,800,195,2,8,15/01/2016,1,12.673,11.258,19.85111414,1.415,11.1654699,36,24,802.4
1,08/02/2016,49,2,11,800,195,2,8,15/01/2016,2,6.838,,15.00681308,,,36,24,802.4
1,08/02/2016,49,2,11,800,195,2,9,15/01/2016,1,9.227,8.004,15.59694614,1.223,13.25457895,36,24,802.4
1,08/02/2016,49,2,11,800,195,2,9,15/01/2016,2,12.159,,17.43247034,,,36,24,802.4
1,21/01/2016,49,2,11,216,198,2,8,14/01/2016,1,34.983,7.559,41.48564332,27.424,78.392362,36,7,210.3
1,21/01/2016,49,2,11,216,198,2,8,14/01/2016,2,25.918,,33.00784184,,,36,7,210.3
1,21/01/2016,49,2,11,216,198,2,9,14/01/2016,1,25.725,5.916,,19.809,77.00291545,36,7,210.3
1,21/01/2016,49,2,11,216,198,2,9,14/01/2016,2,26.49,,33.48055564,,,36,7,210.3
5,27/06/2016,49,9,51,0,1033,2,11,27/06/2016,1,3.495,0.676,15.88057726,2.819,80.65808298,15,0,0
5,27/06/2016,49,9,51,0,1152,2,13,27/06/2016,1,3.42,0.664,18.81399617,2.756,80.58479532,15,0,0
2,16/02/2016,49,3,20,0,265,2,10,16/02/2016,1,1.788,0.349,7.742866303,1.439,80.48098434,19,0,0
5,28/06/2016,49,10,50,0,1255,2,12,28/06/2016,1,3.338,0.637,10.50815842,2.701,80.9167166,19,0,0
1,19/01/2016,49,2,11,108,200,2,9,15/01/2016,1,18.51,4.697,25.27881785,13.813,74.62452728,36,4,107.6
1,19/01/2016,49,2,11,108,200,2,9,15/01/2016,2,16.198,,20.66155417,,,36,4,107.6
1,19/01/2016,49,2,11,108,200,2,10,15/01/2016,1,18.111,4.615,24.67913421,13.496,74.51824858,36,4,107.6
1,19/01/2016,49,2,11,108,200,2,10,15/01/2016,2,17.127,,21.7918427,,,36,4,107.6
1,18/01/2016,49,2,11,144,201,2,9,13/01/2016,1,19.567,4.661,29.14547202,14.906,76.17928144,36,5,141
1,18/01/2016,49,2,11,144,201,2,9,13/01/2016,2,13.475,,19.44066167,,,36,5,141
1,18/01/2016,49,2,11,144,201,2,10,13/01/2016,1,20.601,5.061,29.37978131,15.54,75.4332314,36,5,141
1,18/01/2016,49,2,11,144,201,2,10,13/01/2016,2,17.581,,22.95129571,,,36,5,141
1,21/01/2016,49,2,11,252,202,2,10,13/01/2016,1,34.477,6.94,42.18069285,27.537,79.8706384,36,8,245.8
1,21/01/2016,49,2,11,252,202,2,10,13/01/2016,2,32.66,,43.26533065,,,36,8,245.8
1,21/01/2016,49,2,11,252,202,2,11,13/01/2016,1,36.691,7.446,44.69849473,29.245,79.70619498,36,8,245.8
1,21/01/2016,49,2,11,252,202,2,11,13/01/2016,2,34.585,,41.78810003,,,36,8,245.8
1,21/01/2016,49,2,11,216,206,2,9,14/01/2016,1,28.468,6.003,37.66487396,22.465,78.91316566,36,7,210.3
1,21/01/2016,49,2,11,216,206,2,9,14/01/2016,2,25.356,,32.04438702,,,36,7,210.3
1,21/01/2016,49,2,11,216,206,2,10,14/01/2016,1,24.684,5.354,34.17560516,19.33,78.30983633,36,7,210.3
1,21/01/2016,49,2,11,216,206,2,10,14/01/2016,2,26.813,,33.90419534,,,36,7,210.3
1,22/01/2016,49,2,11,252,208,2,8,14/01/2016,1,34.414,7.331,24.29067893,27.083,78.69762306,36,8,247.3
1,22/01/2016,49,2,11,252,208,2,8,14/01/2016,2,31.913,,40.01342027,,,36,8,247.3
1,22/01/2016,49,2,11,252,208,2,9,14/01/2016,1,38.557,8.089,44.86474577,30.468,79.0206707,36,8,247.3
1,22/01/2016,49,2,11,252,208,2,9,14/01/2016,2,32.915,,40.91678434,,,36,8,247.3
1,02/02/2016,49,2,11,700,209,2,8,12/01/2016,1,44.824,10.775,50.66126964,34.049,75.96153846,36,21,688.1
1,02/02/2016,49,2,11,700,209,2,8,12/01/2016,2,40.384,,47.61542161,,,36,21,688.1
1,02/02/2016,49,2,11,700,209,2,9,12/01/2016,2,42.147,,49.08123597,,,36,21,688.1
1,19/01/2016,49,2,11,180,210,2,9,13/01/2016,1,26.09,5.85,35.57055043,20.24,77.57761595,36,6,175.4
